student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade,race_ethnicity,lunch,test_preparation_course,reading_score,writing_score
14146,15,male,private,no formal,4.8,83.6,yes,15-30 min,no,notes,77.4,54.5,66.6,66.0,d,group B,free/reduced,none,89,74
14147,16,male,public,no formal,1.4,70.7,yes,>60 min,no,textbook,29.3,37.1,36.9,32.7,f,group C,standard,completed,80,66
14148,17,male,private,diploma,0.8,71.0,yes,30-60 min,yes,mixed,38.8,45.6,34.8,42.1,e,group D,free/reduced,completed,46,72
14149,15,male,private,high school,3.6,77.1,yes,30-60 min,no,notes,65.7,46.8,63.6,62.8,d,group C,standard,none,84,70
14150,18,female,private,post graduate,3.9,55.4,no,<15 min,yes,mixed,67.9,59.1,67.4,53.1,e,group C,free/reduced,none,85,81
14151,16,male,private,phd,7.6,99.3,no,30-60 min,no,notes,100.0,82.5,100.0,100.0,a,group D,standard,none,55,56
14152,16,male,public,phd,6.2,91.3,yes,<15 min,yes,notes,90.8,95.1,100.0,93.3,b,group E,standard,none,44,90
14153,18,female,public,diploma,5.0,74.1,yes,>60 min,no,textbook,53.6,52.1,65.7,64.9,d,group B,standard,completed,73,72
14154,15,female,private,phd,2.1,87.8,yes,15-30 min,no,mixed,35.2,52.4,48.0,47.9,e,group C,standard,none,90,40
14155,16,other,private,no formal,7.3,99.9,yes,15-30 min,no,coaching,78.8,94.2,86.6,93.7,b,group E,free/reduced,completed,66,75
14156,19,male,private,phd,2.0,75.8,yes,>60 min,no,group study,50.0,39.3,47.2,45.1,e,group D,standard,none,52,97
14157,16,female,private,high school,7.6,86.2,yes,<15 min,no,textbook,100.0,92.4,87.4,100.0,a,group E,standard,completed,91,58
14158,14,male,private,no formal,7.6,54.2,yes,>60 min,yes,online videos,98.4,92.9,86.5,92.4,b,group E,standard,completed,84,81
14159,15,other,private,post graduate,7.8,97.8,yes,15-30 min,yes,online videos,100.0,93.7,91.7,100.0,a,group B,free/reduced,completed,66,63
14160,19,male,private,graduate,2.6,58.3,yes,<15 min,no,notes,52.4,42.5,61.8,50.7,e,group B,free/reduced,completed,62,45
14161,18,other,public,diploma,1.5,90.0,no,<15 min,no,group study,38.8,45.5,57.4,48.3,e,group D,free/reduced,none,93,99
14162,18,other,private,high school,5.2,74.4,yes,30-60 min,yes,group study,57.1,71.0,74.5,63.7,d,group A,standard,completed,62,99
14163,15,male,public,diploma,3.7,82.2,yes,<15 min,no,mixed,56.3,41.0,57.4,55.1,d,group E,standard,completed,41,61
14164,19,male,public,graduate,3.4,79.8,yes,>60 min,no,group study,53.5,50.9,67.8,57.4,d,group E,standard,completed,96,74
14165,16,male,public,no formal,4.7,70.8,yes,<15 min,yes,mixed,45.4,75.6,70.9,63.7,d,group B,free/reduced,none,81,77
14166,18,female,private,phd,5.7,97.6,yes,30-60 min,yes,group study,69.3,71.6,67.1,76.4,c,group D,standard,completed,47,54
14167,19,female,private,post graduate,3.0,65.5,yes,<15 min,yes,notes,59.0,69.0,24.0,44.9,e,group A,free/reduced,completed,40,60
14168,15,female,public,phd,3.0,61.6,yes,15-30 min,yes,mixed,50.9,60.6,43.6,48.7,e,group B,free/reduced,completed,64,58
14169,19,female,public,no formal,5.1,94.7,no,30-60 min,no,online videos,75.3,68.2,79.7,74.2,c,group B,free/reduced,none,99,99
14170,17,other,public,phd,1.0,64.7,yes,>60 min,no,mixed,16.9,15.7,43.1,25.0,f,group C,free/reduced,none,41,51
14171,18,female,public,phd,5.7,55.4,yes,>60 min,yes,group study,49.3,70.6,71.5,63.7,d,group E,standard,none,76,86
14172,18,male,public,diploma,6.5,57.8,yes,30-60 min,no,group study,66.7,87.7,56.7,66.1,d,group B,standard,none,59,67
14173,15,male,private,graduate,7.1,67.9,yes,>60 min,no,mixed,87.8,74.3,86.8,84.1,c,group C,free/reduced,completed,75,66
14174,18,other,public,graduate,6.2,93.9,yes,30-60 min,yes,coaching,75.6,100.0,97.5,90.0,b,group B,standard,none,96,72
14175,15,male,public,post graduate,4.3,83.2,no,>60 min,yes,group study,68.2,69.8,68.3,59.7,d,group B,standard,none,53,57
14176,15,male,public,high school,7.1,56.3,no,<15 min,yes,notes,78.9,74.4,83.0,83.8,c,group B,free/reduced,completed,47,52
14177,14,male,private,phd,4.2,76.8,no,15-30 min,no,online videos,73.9,85.4,61.2,70.4,c,group C,free/reduced,none,96,77
14178,15,female,public,graduate,6.4,81.1,yes,<15 min,no,mixed,79.6,79.3,89.8,79.2,c,group D,free/reduced,completed,68,66
14179,19,male,public,no formal,1.0,90.4,yes,<15 min,no,notes,39.8,46.3,28.2,40.7,e,group C,standard,none,65,67
14180,15,female,private,high school,5.8,78.2,yes,<15 min,no,coaching,100.0,86.0,92.5,86.3,b,group E,free/reduced,completed,99,80
14181,16,other,public,no formal,1.1,67.2,yes,30-60 min,no,notes,48.0,25.2,34.6,42.5,e,group D,standard,none,86,82
14182,16,other,private,post graduate,0.7,99.8,yes,30-60 min,no,coaching,48.1,39.5,22.3,47.8,e,group B,free/reduced,none,69,71
14183,18,female,public,diploma,4.3,63.0,yes,30-60 min,no,coaching,58.9,57.9,52.1,52.6,e,group A,standard,completed,47,48
14184,17,other,private,diploma,1.4,98.2,yes,30-60 min,no,group study,43.8,59.3,46.8,47.8,e,group D,free/reduced,none,57,44
14185,17,female,private,diploma,2.9,60.5,yes,15-30 min,yes,coaching,46.6,33.9,30.9,38.5,f,group E,free/reduced,none,75,76
14186,19,other,private,post graduate,6.3,75.9,yes,30-60 min,yes,textbook,81.2,72.8,90.8,78.4,c,group E,free/reduced,completed,75,67
14187,16,male,private,phd,4.6,55.5,yes,<15 min,yes,notes,48.5,63.1,33.2,50.0,e,group D,standard,completed,87,78
14188,18,other,public,phd,6.0,94.6,yes,<15 min,no,online videos,89.9,100.0,98.1,92.7,b,group A,standard,completed,62,80
14189,19,male,private,phd,6.4,74.5,yes,15-30 min,yes,coaching,78.2,88.2,86.4,79.8,c,group D,free/reduced,completed,49,95
14190,18,male,private,high school,4.1,94.2,no,30-60 min,no,mixed,76.4,74.6,78.8,76.3,c,group C,free/reduced,completed,48,71
14191,14,male,public,graduate,7.9,91.2,no,30-60 min,yes,coaching,100.0,99.5,91.1,92.9,b,group C,free/reduced,completed,80,97
14192,15,female,private,graduate,2.0,59.5,yes,30-60 min,yes,textbook,43.8,44.5,29.5,39.5,f,group D,free/reduced,completed,63,51
14193,17,female,private,high school,1.1,52.9,yes,<15 min,yes,coaching,11.4,39.1,30.8,32.4,f,group E,free/reduced,completed,82,68
14194,16,male,public,phd,2.9,95.8,yes,>60 min,no,group study,85.2,79.0,76.0,68.7,d,group A,standard,none,63,71
14195,15,other,public,phd,6.2,78.1,yes,30-60 min,yes,coaching,78.1,78.4,61.6,72.6,c,group D,free/reduced,none,55,59
14196,16,male,private,phd,1.2,92.6,yes,15-30 min,no,notes,65.6,60.2,18.8,40.5,e,group A,standard,none,78,71
14197,14,female,public,phd,4.0,84.5,yes,<15 min,no,group study,68.4,72.1,63.7,69.0,d,group D,standard,completed,60,69
14198,15,female,private,no formal,4.8,88.5,yes,15-30 min,yes,coaching,86.2,67.7,69.7,74.7,c,group B,free/reduced,completed,54,80
14199,18,female,private,no formal,6.6,74.2,yes,>60 min,yes,group study,93.9,96.3,67.3,86.3,b,group D,standard,completed,83,70
14200,14,other,public,post graduate,6.8,86.7,yes,>60 min,no,notes,87.2,86.2,78.5,85.2,b,group B,standard,completed,69,64
14201,19,other,public,post graduate,2.3,95.9,yes,15-30 min,no,group study,72.1,63.9,75.8,58.7,d,group B,free/reduced,none,93,64
14202,16,other,private,diploma,2.6,85.5,yes,<15 min,yes,online videos,45.0,55.3,57.4,46.8,e,group E,free/reduced,none,99,72
14203,18,other,private,no formal,5.6,96.6,yes,15-30 min,no,textbook,82.4,91.9,87.2,81.1,c,group B,standard,completed,88,52
14204,15,other,public,high school,6.9,62.1,no,15-30 min,no,textbook,71.9,66.0,85.7,82.8,c,group B,standard,completed,68,86
14205,18,female,public,no formal,1.8,90.1,yes,>60 min,yes,textbook,40.7,48.4,19.4,42.8,e,group B,free/reduced,none,51,82
14206,17,female,private,no formal,5.9,76.5,no,>60 min,yes,textbook,65.7,68.6,86.5,74.6,c,group C,standard,none,81,75
14207,19,male,public,high school,2.3,53.0,no,30-60 min,yes,notes,30.6,29.8,15.9,30.1,f,group C,standard,completed,82,73
14208,14,other,private,graduate,1.9,82.3,yes,30-60 min,yes,notes,55.1,26.6,41.4,48.8,e,group E,standard,none,95,68
14209,18,other,private,graduate,3.0,81.4,yes,30-60 min,no,group study,65.7,69.8,57.8,61.7,d,group D,free/reduced,none,61,68
14210,15,other,public,diploma,6.5,99.5,yes,30-60 min,no,textbook,94.3,100.0,93.3,92.0,b,group B,standard,none,76,80
14211,16,other,public,graduate,6.1,82.5,yes,<15 min,no,textbook,91.5,94.7,73.4,84.1,c,group A,standard,completed,47,84
14212,14,other,private,post graduate,4.1,56.5,yes,15-30 min,no,group study,78.3,56.1,44.0,53.7,e,group D,free/reduced,none,77,92
14213,19,other,private,no formal,5.9,99.6,yes,30-60 min,yes,coaching,76.6,71.2,90.5,81.0,c,group D,standard,completed,78,79
14214,17,male,private,high school,3.5,65.7,yes,30-60 min,no,textbook,84.1,43.0,79.3,59.8,d,group C,free/reduced,none,57,89
14215,19,male,public,high school,2.1,84.9,yes,15-30 min,no,coaching,34.0,58.0,45.4,48.0,e,group A,standard,none,53,44
14216,17,female,public,no formal,6.8,79.9,yes,>60 min,yes,group study,58.5,90.1,89.5,81.8,c,group D,free/reduced,completed,99,41
14217,14,female,private,no formal,0.9,67.8,yes,30-60 min,yes,coaching,46.2,34.6,32.0,34.0,f,group D,free/reduced,completed,61,73
14218,16,other,private,post graduate,7.3,70.3,yes,15-30 min,no,online videos,85.6,84.0,94.0,84.8,c,group C,free/reduced,completed,54,46
14219,16,other,private,phd,6.4,82.7,yes,>60 min,no,notes,62.0,87.5,82.8,77.5,c,group D,standard,completed,70,78
14220,14,other,private,no formal,5.9,93.6,yes,>60 min,yes,coaching,87.4,74.9,92.6,86.9,b,group E,free/reduced,none,63,64
14221,19,other,public,post graduate,4.8,97.3,yes,30-60 min,yes,mixed,69.0,69.1,64.0,73.1,c,group D,free/reduced,none,55,76
14222,19,male,public,high school,6.6,99.6,no,<15 min,yes,group study,88.0,97.7,78.9,83.9,c,group A,standard,none,90,47
14223,17,female,public,no formal,0.7,55.8,no,30-60 min,no,notes,35.2,22.6,37.9,37.7,f,group A,free/reduced,completed,66,59
14224,17,male,private,high school,4.9,59.4,yes,>60 min,no,mixed,83.8,78.9,67.6,70.8,c,group A,standard,completed,71,85
14225,18,female,public,phd,2.5,60.3,yes,>60 min,no,textbook,53.7,42.4,57.8,52.0,e,group D,standard,none,83,84
14226,18,female,public,diploma,5.3,98.7,yes,>60 min,no,online videos,83.3,75.0,63.3,80.4,c,group C,standard,completed,46,81
14227,14,other,private,post graduate,5.6,54.9,yes,<15 min,yes,group study,64.8,64.9,82.5,66.6,d,group C,free/reduced,none,47,81
14228,17,male,public,diploma,2.1,84.9,yes,>60 min,yes,mixed,53.4,49.6,61.6,46.5,e,group A,free/reduced,none,63,43
14229,18,female,public,diploma,1.7,97.9,yes,15-30 min,no,group study,56.3,58.2,62.5,57.4,d,group C,standard,none,80,59
14230,18,other,private,post graduate,4.9,78.8,no,<15 min,no,textbook,76.6,71.5,63.8,66.5,d,group A,free/reduced,none,86,67
14231,17,female,public,phd,7.6,50.4,yes,15-30 min,yes,group study,64.3,85.2,75.1,78.2,c,group C,free/reduced,completed,58,90
14232,19,male,public,graduate,5.5,53.3,no,30-60 min,no,notes,73.7,63.6,68.1,72.4,c,group E,free/reduced,completed,81,58
14233,17,male,public,phd,4.1,85.5,yes,30-60 min,yes,online videos,53.9,57.0,63.8,59.7,d,group B,free/reduced,completed,90,91
14234,16,female,public,no formal,7.5,69.9,yes,<15 min,no,coaching,70.0,77.3,74.8,79.9,c,group C,free/reduced,none,86,61
14235,16,female,private,phd,6.6,75.3,yes,<15 min,no,notes,67.4,90.7,76.0,80.6,c,group E,standard,completed,49,48
14236,18,other,private,high school,6.0,52.3,yes,<15 min,yes,textbook,61.0,66.3,53.1,69.6,d,group B,standard,completed,73,95
14237,19,female,private,high school,3.8,94.9,yes,<15 min,yes,group study,71.5,55.1,68.7,67.9,d,group A,free/reduced,completed,56,60
14238,15,female,private,phd,4.2,95.3,yes,<15 min,yes,notes,71.4,62.3,63.7,66.8,d,group C,standard,none,64,72
14239,15,female,public,diploma,2.5,80.1,yes,<15 min,yes,mixed,53.9,56.2,63.0,45.8,e,group C,standard,completed,76,54
14240,17,male,private,high school,6.6,73.8,yes,<15 min,no,notes,75.2,83.5,80.2,79.7,c,group D,free/reduced,none,68,76
14241,18,male,public,no formal,2.6,69.7,yes,>60 min,yes,group study,51.5,46.0,17.2,41.2,e,group D,free/reduced,completed,40,40
14242,16,female,private,high school,5.8,59.9,yes,30-60 min,yes,coaching,70.5,60.1,75.3,71.1,c,group C,free/reduced,completed,55,64
14243,17,other,private,post graduate,7.1,97.0,yes,30-60 min,yes,notes,100.0,100.0,100.0,100.0,a,group E,standard,none,84,55
14244,14,female,private,no formal,4.6,74.5,yes,30-60 min,no,online videos,58.9,63.2,50.9,57.8,d,group A,standard,completed,82,78
14245,15,male,public,phd,1.7,55.4,yes,30-60 min,yes,group study,35.3,46.7,62.9,42.6,e,group C,standard,completed,92,85
14246,19,other,private,post graduate,0.7,89.6,yes,<15 min,yes,coaching,22.7,33.3,39.7,36.8,f,group B,standard,completed,77,78
14247,17,male,private,high school,5.5,98.6,no,>60 min,no,mixed,77.1,100.0,80.7,89.0,b,group B,free/reduced,completed,96,87
14248,19,other,public,post graduate,2.2,64.1,no,<15 min,no,textbook,27.1,22.2,50.4,36.7,f,group D,free/reduced,completed,74,70
14249,15,other,private,graduate,0.8,84.4,no,15-30 min,no,notes,26.5,15.7,33.1,31.4,f,group E,free/reduced,completed,40,88
14250,15,other,public,diploma,3.1,99.8,yes,15-30 min,yes,coaching,65.8,53.3,58.1,59.4,d,group C,standard,completed,84,52
14251,19,male,public,graduate,4.9,55.7,yes,<15 min,no,coaching,78.8,65.6,62.6,68.9,d,group A,standard,completed,73,63
14252,19,male,public,no formal,4.6,90.6,yes,15-30 min,yes,notes,84.4,73.7,71.1,73.7,c,group E,standard,completed,65,91
14253,19,female,public,phd,1.8,74.9,yes,<15 min,yes,notes,19.2,54.1,35.6,50.5,e,group C,free/reduced,none,69,53
14254,15,other,public,post graduate,5.0,83.5,yes,15-30 min,no,notes,70.1,85.1,71.6,74.7,c,group D,free/reduced,none,85,80
14255,18,other,public,high school,3.6,59.0,yes,<15 min,no,online videos,58.5,61.7,51.3,61.2,d,group C,standard,completed,86,78
14256,16,female,public,no formal,4.1,60.9,yes,30-60 min,yes,online videos,48.0,47.6,63.6,52.2,e,group D,free/reduced,completed,98,84
14257,19,male,public,diploma,7.1,77.8,yes,30-60 min,no,mixed,62.2,77.0,79.7,79.3,c,group E,free/reduced,completed,72,99
14258,19,other,private,diploma,1.1,62.5,yes,>60 min,yes,textbook,40.2,37.8,45.0,30.0,f,group A,standard,completed,86,82
14259,16,other,private,post graduate,4.5,79.8,yes,<15 min,yes,mixed,85.0,61.6,80.8,66.8,d,group A,standard,none,78,96
14260,15,female,private,phd,1.8,54.4,no,15-30 min,no,textbook,29.4,31.9,23.4,32.8,f,group E,standard,completed,51,99
14261,19,female,public,no formal,1.9,89.1,no,30-60 min,no,mixed,74.0,46.7,53.0,51.8,e,group A,standard,completed,85,43
14262,16,male,private,high school,5.1,63.7,yes,30-60 min,yes,group study,44.4,73.4,67.9,67.6,d,group C,free/reduced,completed,94,79
14263,16,other,private,graduate,5.5,86.9,yes,30-60 min,yes,coaching,64.1,81.3,76.6,75.1,c,group C,standard,none,44,66
14264,17,male,public,diploma,5.0,58.2,yes,>60 min,no,coaching,68.8,81.4,82.8,71.5,c,group D,free/reduced,none,47,78
14265,19,other,public,phd,7.4,90.0,no,15-30 min,yes,mixed,99.1,91.6,91.8,92.6,b,group A,free/reduced,none,70,86
14266,14,other,public,graduate,6.5,50.7,yes,15-30 min,no,coaching,73.4,72.3,73.8,72.6,c,group C,standard,none,61,60
14267,19,other,public,high school,2.0,58.5,yes,15-30 min,yes,group study,28.7,28.7,40.1,39.6,f,group A,standard,completed,86,98
14268,16,other,public,post graduate,5.3,66.9,yes,<15 min,no,online videos,84.0,60.7,77.0,76.6,c,group C,free/reduced,none,84,63
14269,14,other,private,diploma,5.2,89.0,yes,15-30 min,no,group study,87.5,78.0,72.1,81.7,c,group E,standard,completed,64,68
14270,15,male,public,diploma,5.3,51.6,yes,15-30 min,yes,online videos,53.0,56.2,52.8,58.4,d,group D,standard,completed,44,60
14271,16,female,private,post graduate,3.7,87.0,no,30-60 min,no,textbook,64.5,66.6,45.5,68.3,d,group C,free/reduced,completed,81,79
14272,18,female,public,diploma,7.6,61.8,yes,30-60 min,no,coaching,68.3,89.8,83.5,79.6,c,group A,standard,none,63,67
14273,17,other,private,post graduate,4.0,99.8,yes,15-30 min,no,group study,87.0,68.9,83.3,81.6,c,group A,standard,completed,88,64
14274,14,other,private,diploma,6.4,64.3,yes,<15 min,no,mixed,70.8,66.9,85.1,82.7,c,group E,standard,completed,82,81
14275,16,female,public,graduate,4.1,57.3,yes,30-60 min,yes,online videos,34.5,30.4,62.3,47.5,e,group D,standard,completed,87,50
14276,15,female,public,diploma,6.4,84.2,yes,30-60 min,no,online videos,100.0,87.9,98.4,91.9,b,group A,standard,completed,83,85
14277,15,male,public,graduate,3.5,63.8,yes,15-30 min,yes,textbook,56.0,70.9,67.0,55.1,d,group D,standard,completed,85,83
14278,18,male,private,diploma,0.5,77.0,yes,<15 min,yes,group study,21.5,40.9,39.5,28.7,f,group A,standard,none,70,70
14279,18,female,public,no formal,4.2,88.6,no,15-30 min,no,online videos,40.9,70.7,77.3,60.2,d,group B,standard,completed,98,50
14280,14,other,public,high school,4.6,90.0,yes,30-60 min,yes,online videos,71.4,64.7,83.2,70.3,c,group D,free/reduced,none,52,88
14281,17,other,private,diploma,1.4,61.0,yes,<15 min,yes,notes,37.6,25.7,29.1,37.5,f,group C,standard,none,95,95
14282,16,female,private,high school,5.5,60.5,yes,30-60 min,no,group study,87.1,80.6,82.4,76.0,c,group C,free/reduced,none,55,53
14283,16,male,private,diploma,6.9,63.6,yes,>60 min,no,notes,66.3,100.0,96.8,89.8,b,group D,standard,completed,88,56
14284,18,other,private,diploma,7.0,69.7,yes,30-60 min,yes,notes,73.0,78.8,85.0,80.6,c,group E,free/reduced,completed,78,50
14285,15,female,private,high school,3.3,87.3,yes,>60 min,yes,mixed,57.8,44.0,72.6,52.3,e,group A,free/reduced,none,69,92
14286,18,female,private,diploma,3.6,77.1,yes,<15 min,no,mixed,66.9,63.7,71.3,68.5,d,group E,free/reduced,completed,62,77
14287,16,female,public,high school,6.9,94.0,yes,>60 min,no,online videos,100.0,92.8,100.0,96.6,a,group A,standard,none,80,87
14288,14,other,public,graduate,8.0,84.9,yes,>60 min,yes,online videos,96.8,100.0,93.7,94.2,b,group E,free/reduced,none,58,69
14289,18,male,public,diploma,0.9,80.7,yes,30-60 min,no,textbook,49.9,46.8,46.1,47.7,e,group A,standard,completed,83,98
14290,19,male,private,graduate,1.0,76.0,yes,30-60 min,yes,textbook,53.0,58.4,43.7,46.9,e,group E,standard,completed,75,60
14291,17,male,private,diploma,0.9,70.6,yes,<15 min,yes,mixed,21.0,39.9,24.4,33.2,f,group D,free/reduced,none,81,89
14292,18,other,public,phd,4.0,67.3,yes,30-60 min,yes,notes,52.6,55.1,53.7,49.2,e,group B,free/reduced,none,65,85
14293,14,male,public,diploma,6.4,58.7,yes,30-60 min,yes,mixed,71.9,80.2,85.3,68.1,d,group E,free/reduced,none,50,47
14294,16,male,private,graduate,1.2,63.5,yes,>60 min,no,coaching,64.2,56.1,41.6,43.2,e,group E,standard,completed,51,72
14295,16,female,private,diploma,5.7,95.0,yes,<15 min,no,mixed,53.3,71.7,77.5,74.1,c,group E,free/reduced,completed,56,83
14296,18,other,public,post graduate,1.8,91.5,yes,<15 min,no,online videos,54.0,46.8,49.7,57.9,d,group E,standard,completed,47,60
14297,16,female,public,graduate,0.7,50.2,yes,15-30 min,no,coaching,27.3,19.6,4.2,21.9,f,group D,free/reduced,none,43,80
14298,18,other,private,no formal,5.0,61.2,yes,<15 min,no,group study,67.1,54.2,58.4,58.3,d,group D,standard,completed,45,79
14299,15,other,public,post graduate,5.0,90.4,yes,>60 min,no,coaching,82.3,98.2,78.0,84.4,c,group C,standard,none,86,82
14300,17,female,private,post graduate,2.6,79.3,yes,<15 min,yes,group study,53.3,61.2,47.0,56.7,d,group C,standard,completed,97,74
14301,15,female,private,diploma,2.9,53.6,no,<15 min,no,notes,33.2,19.0,18.7,35.4,f,group A,standard,none,55,65
14302,17,female,private,graduate,3.2,90.4,yes,<15 min,no,textbook,82.7,60.8,53.3,68.6,d,group D,free/reduced,none,60,60
14303,14,other,private,no formal,7.5,87.7,yes,>60 min,no,group study,99.5,94.9,100.0,100.0,a,group D,free/reduced,completed,54,83
14304,18,male,private,phd,7.0,64.1,yes,<15 min,no,mixed,65.9,81.3,92.0,73.1,c,group B,free/reduced,none,53,68
14305,14,other,public,post graduate,4.5,87.2,yes,15-30 min,no,group study,60.3,61.2,61.0,66.4,d,group E,standard,completed,79,96
14306,19,female,public,phd,7.7,94.3,no,>60 min,yes,notes,92.6,100.0,100.0,100.0,a,group C,standard,completed,81,51
14307,19,other,public,graduate,4.9,82.4,yes,15-30 min,yes,group study,80.0,60.2,62.2,71.7,c,group A,standard,completed,50,43
14308,17,female,private,high school,1.3,87.2,yes,15-30 min,no,group study,51.1,20.8,33.2,40.2,e,group D,free/reduced,none,67,77
14309,19,other,private,high school,4.2,52.4,yes,30-60 min,no,mixed,29.0,47.9,31.1,46.0,e,group C,free/reduced,completed,88,70
14310,18,male,public,phd,7.2,78.3,yes,<15 min,no,mixed,74.1,61.0,75.8,79.2,c,group D,free/reduced,completed,61,89
14311,14,male,private,no formal,5.5,87.7,no,30-60 min,yes,textbook,80.3,72.2,51.9,74.6,c,group B,free/reduced,none,40,87
14312,18,male,public,post graduate,7.6,73.1,yes,30-60 min,no,coaching,94.2,93.6,81.5,91.6,b,group C,standard,none,94,90
